"Player_name","Year","Level","T","G","W","L","IP","TBF","Kpct","BBpct","K_BB","HR_9","FIP","ERA","DER"
"イ・デウン",2015,"Top","M","37","9","9",119.7,536,19.8,11.75,8,0.83,3.841,3.84,0.689
"石川　歩",2015,"Top","M","27","12","12",178.7,751,16.8,4.53,12.3,0.76,3.149,3.27,0.694
"伊藤　義弘",2015,"Top","M","7","0","0",6.7,33,3,3.03,0,1.35,6.713,5.4,0.767
"上野　大樹",2015,"Top","M","2","1","0",2,9,33.3,11.11,22.2,0,1.313,9,0.6
"植松　優友",2015,"Top","M","2","0","2",8,40,20,17.5,2.5,1.12,5.438,7.88,0.583
"内　竜也",2015,"Top","M","22","1","1",21.3,88,23.9,9.09,14.8,0,2.251,1.27,0.695
"大谷　智久",2015,"Top","M","56","3","1",64,250,21.2,2,19.2,0.56,2.298,2.39,0.718
"大嶺　祐太",2015,"Top","M","24","8","7",133.3,574,12.2,8.01,4.2,0.54,3.691,3.17,0.704
"カルロス・ロサ",2015,"Top","M","29","1","3",29,126,16.7,8.73,7.9,1.24,4.296,4.97,0.678
"香月　良仁",2015,"Top","M","40","1","1",52.3,221,16.3,7.24,9,0.69,3.463,2.92,0.715
"金森　敬之",2015,"Top","M","16","1","0",20.7,95,17.9,6.32,11.6,1.74,4.7,5.66,0.632
"唐川　侑己",2015,"Top","M","12","5","4",62.7,288,10.8,9.38,1.4,1.29,5.127,6.32,0.688
"木村　優太",2015,"Top","M","5","1","3",17.3,82,8.5,9.76,-1.2,1.04,5.063,7.79,0.677
"黒沢　翔太",2015,"Top","M","6","0","1",12.3,53,7.5,3.77,3.8,0.73,3.705,2.92,0.696
"田中　英祐",2015,"Top","M","2","0","1",6,37,13.5,18.92,-5.4,0,4.647,13.5,0.52
"チェン・グァンユウ",2015,"Top","M","14","5","4",61.3,259,18.1,8.88,9.3,0.59,3.351,3.23,0.692
"西野　勇士",2015,"Top","M","54","1","2",54,219,32.4,5.48,26.9,0.17,1.091,1.83,0.679
"藤岡　貴裕",2015,"Top","M","31","2","2",54.7,234,22.2,8.55,13.7,0.66,3.069,3.79,0.699
"二木　康太",2015,"Top","M","1","0","0",5,20,15,10,5,0,2.813,1.8,0.733
"古谷　拓哉",2015,"Top","M","11","3","4",53,235,16.6,11.91,4.7,1.19,4.813,4.42,0.733
"益田　直也",2015,"Top","M","51","3","2",53,227,18.5,9.25,9.3,0.34,2.964,3.91,0.714
"松永　昂大",2015,"Top","M","41","0","0",29,123,19.5,10.57,8.9,0.93,4.262,3.72,0.747
"矢地　健人",2015,"Top","M","10","0","0",12,54,20.4,3.7,16.7,1.5,3.897,4.5,0.641
"涌井　秀章",2015,"Top","M","28","15","9",188.7,786,14.9,7.25,7.6,0.52,3.365,3.39,0.722
"秋吉　亮",2015,"Top","S","74","6","1",76.3,305,26.6,9.18,17.4,0.71,2.931,2.36,0.759
"新垣　渚",2015,"Top","S","15","3","10",83.3,367,19.1,9.81,9.3,1.4,4.493,4.64,0.692
"石川　雅規",2015,"Top","S","25","13","9",146.7,598,15.1,4.68,10.4,0.98,3.618,3.31,0.711
"石山　泰稚",2015,"Top","S","21","5","5",111.3,479,16.3,7.93,8.4,0.57,3.28,3.64,0.687
"岩橋　慶侍",2015,"Top","S","1","0","0",1,6,0,16.67,-16.7,9,18.813,18,0.75
"オンドルセク",2015,"Top","S","72","5","2",70.3,276,22.5,7.97,14.5,0.26,2.401,2.05,0.737
"小川　泰弘",2015,"Top","S","27","11","8",168,700,18.3,6.86,11.4,0.96,3.611,3.11,0.735
"風張　蓮",2015,"Top","S","1","0","0",0.3,2,0,0,0,0,11.813,0,1
"金伏　ウーゴ",2015,"Top","S","1","0","0",1,9,0,11.11,-11.1,0,5.813,36,0.5
"木谷　良平",2015,"Top","S","2","0","0",3,15,13.3,0,13.3,6,10.147,9,0.636
"久古　健太郎",2015,"Top","S","38","0","0",24.7,102,22.5,8.82,13.7,0.36,2.692,2.55,0.681
"杉浦　稔大",2015,"Top","S","7","1","3",37,164,15.2,12.8,2.4,0.49,3.786,2.92,0.713
"館山　昌平",2015,"Top","S","11","6","3",62.3,260,13.8,13.85,0,0.58,4.369,2.89,0.781
"寺田　哲也",2015,"Top","S","1","0","0",3,16,18.8,25,-6.2,0,5.813,0,0.778
"徳山　武陽",2015,"Top","S","39","2","1",50.3,217,23,10.14,12.9,0.72,3.111,3.58,0.686
"中澤　雅人",2015,"Top","S","35","1","2",29.7,136,15.4,11.03,4.4,0.61,3.791,3.03,0.691
"成瀬　善久",2015,"Top","S","14","3","8",79.3,339,13.6,6.19,7.4,1.82,5.107,4.76,0.738
"バーネット",2015,"Top","S","59","3","1",62.7,246,22.8,7.72,15,0.14,2.287,1.29,0.788
"古野　正人",2015,"Top","S","27","4","3",69.7,307,12.7,5.86,6.8,0.78,3.804,4.78,0.652
"松岡　健一",2015,"Top","S","38","2","0",36.7,152,20.4,9.87,10.5,0.25,3.031,3.44,0.714
"八木　亮祐",2015,"Top","S","2","0","2",10,47,10.6,6.38,4.3,1.8,5.013,6.3,0.667
"山中　浩史",2015,"Top","S","9","6","2",50,210,9.5,3.33,6.2,0.9,4.033,3.24,0.725
"山本　哲哉",2015,"Top","S","17","0","0",17.3,72,15.3,2.78,12.5,0.52,2.813,3.12,0.672
"ロマン",2015,"Top","S","61","5","5",78.7,330,17.6,10.61,7,0.23,3.042,2.4,0.725
"秋山　拓巳",2015,"Top","T","3","0","1",14.3,58,15.5,5.17,10.3,0,2.185,4.4,0.696
"安藤　優也",2015,"Top","T","50","5","4",44.7,184,17.4,5.98,11.4,0.81,3.283,3.02,0.711
"石崎　剛",2015,"Top","T","8","0","0",11.3,54,20.4,14.81,5.6,0.79,4.402,7.15,0.676
"岩崎　優",2015,"Top","T","15","3","10",77,326,17.5,5.83,11.7,0.82,3.411,3.51,0.723
"岩貞　祐太",2015,"Top","T","5","1","1",20.7,95,11.6,11.58,0,0.87,4.894,4.35,0.69
"岩田　稔",2015,"Top","T","27","8","10",170.3,722,16.5,6.79,9.7,0.69,3.342,3.22,0.713
"岩本　輝",2015,"Top","T","13","2","1",31.7,144,13.9,10.42,3.5,0.28,3.476,3.69,0.667
"榎田　大樹",2015,"Top","T","8","0","0",8.7,42,19,9.52,9.5,1.04,4.198,10.38,0.724
"呉　昇桓",2015,"Top","T","63","2","3",69.3,289,22.8,5.54,17.3,0.78,2.813,2.73,0.711
"加藤　康介",2015,"Top","T","6","0","0",2.3,13,15.4,15.38,0,0,2.385,11.57,0.5
"金田　和之",2015,"Top","T","10","1","0",9.7,53,15.1,11.32,3.8,0.93,4.365,7.45,0.526
"桑原　謙太朗",2015,"Top","T","6","0","0",6.3,34,14.7,17.65,-2.9,1.42,6.129,8.53,0.636
"小嶋　達也",2015,"Top","T","5","0","0",9,42,14.3,11.9,2.4,2,6.035,7,0.759
"サンティアゴ",2015,"Top","T","3","1","0",16.7,76,9.2,9.21,0,1.08,4.793,4.32,0.7
"歳内　宏明",2015,"Top","T","29","1","1",34.3,144,16,18.75,-2.8,0.26,4.211,2.62,0.848
"島本　浩也",2015,"Top","T","18","0","0",18.3,93,12.9,8.6,4.3,2.95,7.231,8.84,0.627
"高宮　和也",2015,"Top","T","52","2","0",35.7,157,17.2,9.55,7.6,0.5,3.542,3.03,0.708
"玉置　隆",2015,"Top","T","2","0","0",2.7,12,33.3,8.33,25,3.38,5.813,3.38,0.667
"筒井　和也",2015,"Top","T","6","0","0",5,25,28,12,16,0,1.813,5.4,0.467
"鶴　直人",2015,"Top","T","5","0","0",7.7,31,16.1,6.45,9.7,0,2.292,1.17,0.667
"能見　篤史",2015,"Top","T","27","11","13",159.7,672,18.6,5.65,12.9,0.73,3.039,3.72,0.683
"福原　忍",2015,"Top","T","61","6","4",53.7,223,17.9,8.07,9.9,0.67,3.298,3.02,0.683
"藤浪　晋太郎",2015,"Top","T","28","14","7",199,840,26.3,9.76,16.5,0.41,2.582,2.4,0.71
"二神　一人",2015,"Top","T","12","0","0",14,58,29.3,8.62,20.7,0.64,2.599,2.57,0.714
"松田　遼馬",2015,"Top","T","30","3","2",31.3,143,21.7,10.49,11.2,1.15,4.026,5.74,0.656
"メッセンジャー",2015,"Top","T","29","9","12",193.7,799,24.3,7.51,16.8,0.46,2.472,2.97,0.714
"山本　翔也",2015,"Top","T","7","1","0",10.7,46,21.7,6.52,15.2,0,1.782,4.22,0.667
"横山　雄哉",2015,"Top","T","4","0","2",13.3,66,18.2,16.67,1.5,1.35,5.663,6.75,0.683
"渡辺　亮",2015,"Top","T","1","0","0",1.3,7,14.3,28.57,-14.3,0,5.813,0,0.75
"井川　慶",2015,"Farm","Bs","13","0","4",20,107,14,9.35,4.7,2.7,6.745,14.4,0.539
"大山　暁史",2015,"Farm","Bs","49","0","3",32,164,21.3,7.93,13.4,0.28,2.845,3.66,0.574
"海田　智行",2015,"Farm","Bs","8","0","1",9,37,21.6,8.11,13.5,0,2.067,0,0.731
"岸田　護",2015,"Farm","Bs","2","0","0",3,12,25,0,25,0,0.845,0,0.667
"小松　聖",2015,"Farm","Bs","31","3","3",30,130,17.7,7.69,10,0.3,2.745,4.8,0.708
"近藤　一樹",2015,"Farm","Bs","10","1","3",36.3,162,16.7,8.64,8,0.74,3.836,3.96,0.669
"齋藤　綱記",2015,"Farm","Bs","8","0","3",10,61,19.7,11.48,8.2,6.3,11.645,14.4,0.543
"榊原　諒",2015,"Farm","Bs","17","0","2",17.7,70,21.4,2.86,18.6,1.02,3.128,3.06,0.745
"坂寄　晴一",2015,"Farm","Bs","29","2","4",57,253,9.9,11.07,-1.2,0.63,4.565,4.42,0.709
"佐藤　峻一",2015,"Farm","Bs","22","5","5",74.7,345,14.5,7.83,6.7,0.84,3.89,4.46,0.655
"佐藤　達也",2015,"Farm","Bs","3","0","0",3,16,25,12.5,12.5,0,2.179,3,0.6
"佐野　皓大",2015,"Farm","Bs","17","0","8",55.7,278,9,16.19,-7.2,1.62,6.923,7.28,0.687
"柴田　健斗",2015,"Farm","Bs","31","0","1",20.3,94,9.6,12.77,-3.2,0.89,5.157,3.98,0.704
"白仁田　寛和",2015,"Farm","Bs","9","0","2",5.7,33,15.2,12.12,3,0,3.198,15.88,0.5
"鈴木　優",2015,"Farm","Bs","30","0","1",35.7,165,16.4,18.18,-1.8,0.25,4.555,5.3,0.766
"高木　伴",2015,"Farm","Bs","29","1","2",36.7,160,19.4,7.5,11.9,1.23,3.991,4.91,0.688
"塚原　頌平",2015,"Farm","Bs","19","1","3",36.7,155,16.8,10.32,6.5,1.23,4.509,2.45,0.731
"東明　大貴",2015,"Farm","Bs","3","0","0",8,29,27.6,3.45,24.1,1.12,2.845,2.25,0.842
"戸田　亮",2015,"Farm","Bs","25","0","1",30.3,128,8.6,8.59,0,0.3,3.834,3.56,0.705
"中山　慎也",2015,"Farm","Bs","26","4","2",41.3,190,19.5,10,9.5,0.44,3.063,3.7,0.644
"バリントン",2015,"Farm","Bs","7","0","3",40,163,15.3,4.91,10.4,0.45,3.07,2.48,0.734
"比嘉　幹貴",2015,"Farm","Bs","6","0","1",6,25,12,0,12,1.5,4.512,7.5,0.762
"平野　佳寿",2015,"Farm","Bs","2","0","0",2,8,50,0,50,0,-1.155,0,0.75
"古川　秀一",2015,"Farm","Bs","24","1","0",24,90,12.2,4.44,7.8,0,2.554,1.5,0.757
"マエストリ",2015,"Farm","Bs","20","1","1",23.7,101,23.8,8.91,14.9,1.14,3.986,2.28,0.738
"前田　祐二",2015,"Farm","Bs","7","4","1",42,181,16,6.63,9.4,0.64,3.321,2.36,0.679
"松葉　貴大",2015,"Farm","Bs","8","1","3",44,181,17.1,5.52,11.6,0.61,3.004,2.86,0.752
"馬原　孝浩",2015,"Farm","Bs","2","0","0",2,11,9.1,9.09,0,0,3.345,13.5,0.556
"森本　将太",2015,"Farm","Bs","29","0","4",47,219,22.8,12.79,10,0.77,3.675,5.55,0.642
"山崎　福也",2015,"Farm","Bs","10","2","4",56.3,233,13.3,7.73,5.6,0.32,3.271,2.72,0.736
"山田　修義",2015,"Farm","Bs","15","5","1",55.3,244,21.3,8.2,13.1,0.81,3.442,4.39,0.701
"吉田　一将",2015,"Farm","Bs","8","2","2",34.7,147,18.4,6.12,12.2,0.78,3.278,1.82,0.676
"飯田　哲矢",2015,"Farm","C","22","1","0",21.7,80,27.5,2.5,25,0.42,1.83,2.49,0.745
"池ノ内　亮介",2015,"Farm","C","38","0","1",35,162,14.8,11.11,3.7,1.03,4.759,5.66,0.681
"一岡　竜司",2015,"Farm","C","11","1","1",13,56,26.8,3.57,23.2,0.69,2.23,2.77,0.684
"今井　啓介",2015,"Farm","C","14","1","2",28,138,14.5,7.25,7.2,2.25,5.845,7.39,0.673
"今村　猛",2015,"Farm","C","22","4","2",18.7,79,26.6,5.06,21.5,0.96,2.631,3.86,0.654
"岩見　優輝",2015,"Farm","C","1","0","1",0.7,4,0,0,0,0,2.845,0,0.75
"江草　仁貴",2015,"Farm","C","25","2","0",20,80,23.8,7.5,16.2,0,2.145,0.9,0.764
"大瀬良　大地",2015,"Farm","C","1","0","0",6.7,29,13.8,3.45,10.3,0,2.095,2.7,0.708
"小野　淳平",2015,"Farm","C","26","6","4",121.3,489,19.2,3.07,16.2,0.74,2.812,3.19,0.705
"河内　貴哉",2015,"Farm","C","25","2","0",15,58,27.6,1.72,25.9,0,0.912,0.6,0.683
"九里　亜蓮",2015,"Farm","C","15","3","5",51,222,14,6.76,7.2,1.06,4.277,4.41,0.688
"ザガースキー",2015,"Farm","C","32","1","2",33.3,130,28.5,10,18.5,0,1.795,1.89,0.775
"佐藤　祥万",2015,"Farm","C","44","4","0",44,184,20.7,8.7,12,0.41,3.072,2.86,0.727
"篠田　純平",2015,"Farm","C","15","4","6",72.3,315,9.2,6.67,2.5,0.87,4.255,3.98,0.725
"武内　久士",2015,"Farm","C","12","2","1",34.3,154,19.5,9.09,10.4,0.52,3.253,4.46,0.694
"辻　空",2015,"Farm","C","16","0","1",34,143,16.8,9.09,7.7,0.53,3.433,3.18,0.721
"デ　ヘスス",2015,"Farm","C","12","0","1",25.7,120,18.3,6.67,11.7,0.35,2.923,4.21,0.652
"戸田　隆矢",2015,"Farm","C","7","6","0",43.3,173,16.2,5.2,11,0.62,3.145,1.66,0.744
"永川　勝浩",2015,"Farm","C","22","2","3",19.7,92,13,11.96,1.1,1.37,5.438,6.86,0.697
"中崎　翔太",2015,"Farm","C","1","0","0",1,3,33.3,0,33.3,0,0.845,0,1
"中田　廉",2015,"Farm","C","17","3","0",16,57,14,5.26,8.8,0.56,3.22,0.56,0.867
"中村　恭平",2015,"Farm","C","18","7","5",98.3,426,13.4,8.45,4.9,0.64,3.832,3.84,0.724
"中村　祐太",2015,"Farm","C","2","0","1",2.3,21,4.8,9.52,-4.8,7.71,15.702,38.57,0.438
"西原　圭大",2015,"Farm","C","30","2","0",25.3,97,25.8,3.09,22.7,0,1.345,1.07,0.725
"野村　祐輔",2015,"Farm","C","10","2","3",55,226,16.8,4.42,12.4,0.98,3.536,2.95,0.703
"ヒース",2015,"Farm","C","9","1","0",8.7,31,45.2,3.23,41.9,0,-0.039,0,0.812
"久本　祐一",2015,"Farm","C","5","0","1",3.7,15,13.3,6.67,6.7,0,2.572,4.91,0.75
"福井　優也",2015,"Farm","C","5","1","0",24,85,12.9,2.35,10.6,0.38,2.845,1.88,0.859
"藤井　皓哉",2015,"Farm","C","6","0","0",10.3,42,26.2,9.52,16.7,1.74,4.684,3.48,0.72
"塹江　敦哉",2015,"Farm","C","7","1","1",22,92,12,10.87,1.1,0,3.482,2.45,0.761
"薮田　和樹",2015,"Farm","C","12","6","1",57.7,227,28.6,9.25,19.4,0.47,2.412,2.5,0.746
"浅尾　拓也",2015,"Farm","D","7","0","1",8.3,41,36.6,7.32,29.3,0,0.685,3.24,0.478
"朝倉　健太",2015,"Farm","D","29","3","5",55.3,236,11.4,8.9,2.5,0.98,4.472,4.23,0.707
"阿知羅　拓馬",2015,"Farm","D","14","0","1",15,82,13.4,15.85,-2.4,1.2,5.712,8.4,0.571
"石垣　幸大",2015,"Farm","D","3","0","0",2,10,10,40,-30,0,7.845,0,1
"伊藤　準規",2015,"Farm","D","13","1","7",50,230,18.7,10.43,8.3,0.9,3.925,4.86,0.677
"岩田　慎司",2015,"Farm","D","6","3","0",24,89,11.2,6.74,4.5,0,2.887,1.5,0.781
"岡田　俊哉",2015,"Farm","D","3","1","0",3.3,16,25,12.5,12.5,0,2.245,0,0.7
"小川　龍也",2015,"Farm","D","20","0","0",12.3,52,17.3,13.46,3.8,0,3.332,1.46,0.722
"小熊　凌祐",2015,"Farm","D","13","4","4",66.3,266,14.3,5.64,8.6,0.95,3.84,2.44,0.748
"金子　丈",2015,"Farm","D","29","1","4",31.3,140,22.1,7.14,15,1.15,3.675,5.17,0.663
"川崎　貴弘",2015,"Farm","D","1","0","0",0.7,4,0,25,-25,0,7.345,27,0.667
"岸本　淳希",2015,"Farm","D","34","2","5",34.7,156,19.2,14.1,5.1,1.04,4.518,5.71,0.717
"鈴木　翔太",2015,"Farm","D","12","1","6",47,215,12.1,9.3,2.8,0.38,3.952,3.45,0.689
"祖父江　大輔",2015,"Farm","D","18","1","2",17,70,22.9,8.57,14.3,0.53,2.786,3.18,0.723
"高橋　聡文",2015,"Farm","D","15","1","0",13.3,47,38.3,6.38,31.9,0.68,1.795,0.68,0.84
"西川　健太郎",2015,"Farm","D","24","4","3",54.7,219,13.2,9.13,4.1,0.99,4.363,3.29,0.756
"ネイラー",2015,"Farm","D","2","0","0",7,31,9.7,12.9,-3.2,0,3.702,0,0.667
"野村　亮介",2015,"Farm","D","14","1","2",34.3,140,16.4,5,11.4,1.31,4.098,3.41,0.714
"バルデス",2015,"Farm","D","2","0","0",7,28,21.4,0,21.4,2.57,4.845,5.14,0.7
"濱田　達郎",2015,"Farm","D","12","1","1",27.7,133,17.3,11.28,6,1.3,5.014,5.2,0.681
"浜田　智博",2015,"Farm","D","22","3","2",51,227,12.3,8.37,4,1.41,4.963,4.59,0.721
"福谷　浩司",2015,"Farm","D","12","1","2",12,58,10.3,10.34,0,1.5,5.762,4.5,0.705
"ペレス",2015,"Farm","D","4","0","1",11,47,19.1,0,19.1,0,1.209,1.64,0.632
"又吉　克樹",2015,"Farm","D","5","2","0",6.3,20,45,0,45,0,0.003,0,0.909
"武藤　祐太",2015,"Farm","D","22","2","2",41,179,10.1,4.47,5.6,0.22,3.162,5.27,0.678
"メジャ",2015,"Farm","D","1","0","0",0.3,3,0,66.67,-66.7,0,20.845,0,1
"八木　智哉",2015,"Farm","D","19","2","0",48.3,192,21.4,4.69,16.7,0.19,2.1,1.49,0.773
"山内　壮馬",2015,"Farm","D","21","1","2",52.7,221,13.1,5.43,7.7,0.34,3.092,3.59,0.708
"山本昌",2015,"Farm","D","7","1","1",26.7,106,5.7,3.77,1.9,0.68,3.933,2.36,0.745
"山本　雅士",2015,"Farm","D","26","0","1",23,100,13,16,-3,0,3.932,2.35,0.732
"雄太",2015,"Farm","D","16","4","2",84,346,13,4.62,8.4,0.21,2.69,2.25,0.707
"吉見　一起",2015,"Farm","D","2","0","0",7,30,13.3,0,13.3,1.29,3.988,5.14,0.72
"リーバス",2015,"Farm","D","2","0","0",1,4,25,0,25,0,0.845,9,0.667
"若松　駿太",2015,"Farm","D","5","1","2",33,126,16.7,5.56,11.1,0.55,2.997,1.91,0.708
"安部　建輝",2015,"Farm","DB","20","1","1",28,119,12.6,9.24,3.4,0.64,3.881,3.21,0.725
"飯塚　悟史",2015,"Farm","DB","5","1","0",15,58,15.5,10.34,5.2,0,2.845,0.6,0.721
"石田　健大",2015,"Farm","DB","10","2","4",50,216,21.3,7.87,13.4,1.08,3.645,3.24,0.701
"井納　翔一",2015,"Farm","DB","4","3","1",20,77,20.8,3.9,16.9,0,1.695,2.25,0.724
"今井　金太",2015,"Farm","DB","2","0","0",2,13,7.7,15.38,-7.7,0,4.845,18,0.5
"大田　阿斗里",2015,"Farm","DB","24","2","1",25.7,124,17.7,12.1,5.6,0.7,3.897,5.96,0.659
"大原　慎司",2015,"Farm","DB","15","0","1",13.7,58,13.8,12.07,1.7,0,3.431,2.63,0.744
"岡島　秀樹",2015,"Farm","DB","13","1","1",13,53,15.1,11.32,3.8,0.69,3.999,3.46,0.789
"長田　秀一郎",2015,"Farm","DB","8","0","0",8,38,23.7,15.79,7.9,0,2.845,0,0.609
"加賀　繁",2015,"Farm","DB","21","2","0",26,97,17.5,3.09,14.4,0.69,2.999,1.38,0.76
"加賀美　希昇",2015,"Farm","DB","11","1","5",42.3,194,20.6,8.76,11.9,0.43,2.845,5.1,0.637
"柿田　裕太",2015,"Farm","DB","18","5","3",99.7,424,12,8.49,3.5,0.36,3.487,3.88,0.7
"国吉　佑樹",2015,"Farm","DB","13","0","1",13,52,26.9,3.85,23.1,0,1.153,2.08,0.722
"小杉　陽太",2015,"Farm","DB","15","1","0",15.3,65,33.8,4.62,29.2,0.59,1.41,5.28,0.641
"小林　寛",2015,"Farm","DB","17","3","1",40,183,15.3,6.01,9.3,0,2.42,4.5,0.667
"須田　幸太",2015,"Farm","DB","10","3","2",55.7,214,16.8,2.8,14,0.49,2.63,2.1,0.757
"砂田　毅樹",2015,"Farm","DB","11","4","4",59,246,19.1,5.69,13.4,0.46,2.676,2.75,0.687
"高崎　健太郎",2015,"Farm","DB","13","6","1",76,305,17.4,3.61,13.8,0.24,2.266,2.72,0.699
"高橋　尚成",2015,"Farm","DB","11","3","1",48,184,22.8,3.8,19,0,1.72,1.31,0.719
"田中　健二朗",2015,"Farm","DB","8","1","0",10,39,20.5,0,20.5,0,1.245,1.8,0.71
"土屋　健二",2015,"Farm","DB","10","0","1",14,68,23.5,11.76,11.8,1.29,4.345,9.64,0.619
"東野　峻",2015,"Farm","DB","19","1","3",26.3,118,19.5,11.86,7.6,0,2.921,3.42,0.691
"林　昌範",2015,"Farm","DB","10","2","0",10,40,20,5,15,0.9,3.145,1.8,0.759
"ビロウ",2015,"Farm","DB","8","1","1",41,171,16.4,7.02,9.4,0.44,2.992,3.51,0.729
"平田　真吾",2015,"Farm","DB","22","0","2",25,114,19.3,12.28,7,0.36,3.405,3.96,0.658
"福地　元春",2015,"Farm","DB","23","2","1",26,116,29.3,16.38,12.9,0,2.768,2.42,0.667
"萬谷　康平",2015,"Farm","DB","10","1","2",27.7,105,16.2,7.62,8.6,0,2.484,1.63,0.738
"三浦　大輔",2015,"Farm","DB","3","0","3",17,77,10.4,6.49,3.9,1.06,4.492,4.76,0.71
"三上　朋也",2015,"Farm","DB","17","1","1",18,79,16.5,13.92,2.5,0.5,3.956,3,0.704
"三嶋　一輝",2015,"Farm","DB","7","3","2",39.3,159,23.9,4.4,19.5,1.14,3.099,2.97,0.688
"モスコーソ",2015,"Farm","DB","7","1","3",27,101,23.8,5.94,17.8,0,1.734,0.67,0.732
"山口　俊",2015,"Farm","DB","5","2","2",31,125,24,8.8,15.2,0,2.071,2.9,0.762
"山下　峻",2015,"Farm","DB","6","0","1",6,32,18.8,15.62,3.1,0,3.845,9,0.619
"相沢　晋",2015,"Farm","E","35","0","1",41,169,12.4,8.88,3.6,0.66,4.016,1.54,0.752
"相原　和友",2015,"Farm","E","23","2","0",37.3,171,14,7.6,6.4,0.96,4.077,4.82,0.685
"安樂　智大",2015,"Farm","E","19","4","1",49,202,17.3,6.44,10.9,0.92,3.662,2.57,0.758
"入野　貴大",2015,"Farm","E","31","4","2",41,178,19.7,9.55,10.1,0.88,4.089,1.98,0.746
"上園　啓史",2015,"Farm","E","6","1","1",5.3,36,11.1,5.56,5.6,1.69,5.47,23.63,0.448
"梅津　智弘",2015,"Farm","E","25","1","2",27.7,107,19.6,8.41,11.2,0.65,3.351,2.28,0.787
"大塚　尚仁",2015,"Farm","E","42","1","2",36.3,158,17.7,7.59,10.1,0.5,3.341,2.48,0.719
"小野　郁",2015,"Farm","E","22","3","2",43.7,203,18.7,11.33,7.4,0.21,3.189,3.09,0.681
"加藤　正志",2015,"Farm","E","15","2","3",35.7,154,14.9,7.14,7.8,0,2.649,3.53,0.708
"金刃　憲人",2015,"Farm","E","14","2","0",12.7,50,28,4,24,0,1.819,0,0.824
"釜田　佳直",2015,"Farm","E","13","4","3",60.7,262,17.2,6.87,10.3,0.45,3.092,4.45,0.679
"辛島　航",2015,"Farm","E","7","1","3",36,139,29.5,3.6,25.9,0.75,2.067,2.5,0.722
"川井　貴志",2015,"Farm","E","13","3","4",75,307,13.7,2.93,10.7,0.6,3.192,2.76,0.741
"菊池　保則",2015,"Farm","E","5","2","2",24.7,109,19.3,9.17,10.1,0.36,3.007,3.65,0.701
"クルーズ",2015,"Farm","E","3","1","0",3,14,21.4,7.14,14.3,0,1.845,0,0.7
"小山　伸一郎",2015,"Farm","E","9","0","1",8,33,15.2,6.06,9.1,1.12,3.97,1.13,0.72
"今野　龍太",2015,"Farm","E","17","4","0",39.3,167,13.8,4.79,9,0.23,2.769,2.52,0.711
"斎藤　隆",2015,"Farm","E","11","0","1",10.7,46,28.3,6.52,21.7,0,1.533,2.53,0.733
"塩見　貴洋",2015,"Farm","E","2","1","0",9,33,12.1,9.09,3,0,2.956,0,0.808
"高堀　和也",2015,"Farm","E","3","0","0",3,14,21.4,7.14,14.3,0,1.845,0,0.6
"戸村　健次",2015,"Farm","E","1","0","1",5.3,26,15.4,7.69,7.7,0,2.47,11.81,0.5
"永井　怜",2015,"Farm","E","16","1","4",42.3,194,12.9,6.7,6.2,1.06,4.404,4.68,0.669
"西宮　悠介",2015,"Farm","E","19","1","3",17.3,87,16.1,14.94,1.1,0,3.48,7.27,0.6
"ハウザー",2015,"Farm","E","23","1","0",25.3,103,15.5,12.62,2.9,1.07,4.661,3.55,0.775
"長谷部　康平",2015,"Farm","E","13","2","2",35,147,15.6,5.44,10.2,0.77,3.417,2.57,0.735
"濱矢　廣大",2015,"Farm","E","13","3","4",47.7,200,20,8,12,1.13,3.873,3.4,0.725
"藤江　均",2015,"Farm","E","17","0","2",19.7,84,23.8,9.52,14.3,1.37,4.32,4.12,0.717
"古川　侑利",2015,"Farm","E","10","0","2",24.3,121,21.5,14.88,6.6,0.74,4.489,7.4,0.627
"ミコライオ",2015,"Farm","E","5","0","0",5,21,9.5,9.52,0,0,3.245,0,0.706
"武藤　好貴",2015,"Farm","E","2","0","0",3,14,28.6,7.14,21.4,0,1.179,0,0.667
"森　雄大",2015,"Farm","E","19","8","5",109,472,20.1,11.86,8.3,0.17,2.937,2.64,0.712
"横山　貴明",2015,"Farm","E","10","2","2",50.3,210,13.3,4.29,9,0.72,3.481,2.5,0.722
"レイ",2015,"Farm","E","3","0","1",14,61,18,9.84,8.2,0.64,3.488,5.79,0.721
"新垣　勇人",2015,"Farm","F","22","2","2",63.3,255,21.6,4.31,17.3,1.28,3.477,3.13,0.721
"有原　航平",2015,"Farm","F","5","0","2",23,85,24.7,2.35,22.4,0,1.28,1.17,0.774
"石井　裕也",2015,"Farm","F","4","0","0",4,14,21.4,0,21.4,0,1.345,0,0.818
"石川　直也",2015,"Farm","F","12","1","1",20,93,14,8.6,5.4,0.9,4.045,7.65,0.643
"乾　真大",2015,"Farm","F","27","0","2",37,162,21.6,8.02,13.6,1.22,4.088,3.89,0.734
"浦野　博司",2015,"Farm","F","13","3","1",36,167,12,7.78,4.2,1,4.512,4.5,0.7
"上沢　直之",2015,"Farm","F","12","2","2",60,254,13.4,9.84,3.5,0.75,4.145,3.6,0.768
"榎下　陽大",2015,"Farm","F","20","2","7",76.7,342,20.2,9.65,10.5,1.41,4.41,5.28,0.702
"大谷　翔平",2015,"Farm","F","1","0","0",2,10,30,20,10,0,2.845,0,0.6
