"Player_name","Year","Level","T","PA","AB","AVG","HR","SLG","OBP","Kpct","BBpct","HRpct","BABIP","wOBA","BABIP_denom","wOBA_denom"
"小石　博孝",2016,"Top","L",0,0,0,0,0,0,0,0,0,0,0,0,0
"國場　翼",2016,"Top","L",0,0,0,0,0,0,0,0,0,0,0,0,0
"斉藤　彰吾",2016,"Top","L",13,12,0,0,0,0.077,53.8,7.69,0,0,0.053,5,13
"坂田　遼",2016,"Top","L",161,151,0.245,3,0.371,0.28,13.7,4.97,1.86,0.266,0.284,128,161
"佐藤　勇",2016,"Top","L",0,0,0,0,0,0,0,0,0,0,0,0,0
"佐野　泰雄",2016,"Top","L",1,1,0,0,0,0,0,0,0,0,0,1,1
"Ｃ．Ｃ．リー",2016,"Top","L",0,0,0,0,0,0,0,0,0,0,0,0,0
"炭谷　銀仁朗",2016,"Top","L",326,294,0.218,1,0.269,0.251,14.7,3.99,0.31,0.257,0.232,245,307
"髙橋　光成",2016,"Top","L",2,1,0,0,0,0,50,0,0,0,0,0,1
"髙橋　朋己",2016,"Top","L",0,0,0,0,0,0,0,0,0,0,0,0,0
"武隈　祥太",2016,"Top","L",0,0,0,0,0,0,0,0,0,0,0,0,0
"竹原　直隆",2016,"Top","L",31,30,0.2,1,0.333,0.226,12.9,3.23,3.23,0.2,0.244,25,31
"田代　将太郎",2016,"Top","L",5,4,0.25,0,0.25,0.25,0,0,0,0.25,0.216,4,4
"多和田　真三郎",2016,"Top","L",3,3,0,0,0,0,66.7,0,0,0,0,1,3
"十亀　剣",2016,"Top","L",0,0,0,0,0,0,0,0,0,0,0,0,0
"外崎　修汰",2016,"Top","L",57,51,0.176,2,0.294,0.222,19.3,5.26,3.51,0.184,0.227,38,54
"豊田　拓矢",2016,"Top","L",0,0,0,0,0,0,0,0,0,0,0,0,0
"永江　恭平",2016,"Top","L",84,74,0.162,0,0.176,0.213,28.6,5.95,0,0.235,0.179,51,80
"中﨑　雄太",2016,"Top","L",0,0,0,0,0,0,0,0,0,0,0,0,0
"中村　剛也",2016,"Top","L",432,387,0.238,21,0.447,0.313,28.9,9.26,4.86,0.292,0.33,243,431
"野上　亮磨",2016,"Top","L",2,2,0,0,0,0,0,0,0,0,0,2,2
"野田　昇吾",2016,"Top","L",0,0,0,0,0,0,0,0,0,0,0,0,0
"バスケス",2016,"Top","L",0,0,0,0,0,0,0,0,0,0,0,0,0
"バンヘッケン",2016,"Top","L",4,3,0.333,0,0.333,0.333,50,0,0,1,0.288,1,3
"藤原　良平",2016,"Top","L",0,0,0,0,0,0,0,0,0,0,0,0,0
"ポーリーノ",2016,"Top","L",2,2,0,0,0,0,50,0,0,0,0,1,2
"本田　圭佑",2016,"Top","L",0,0,0,0,0,0,0,0,0,0,0,0,0
"牧田　和久",2016,"Top","L",0,0,0,0,0,0,0,0,0,0,0,0,0
"誠",2016,"Top","L",0,0,0,0,0,0,0,0,0,0,0,0,0
"増田　達至",2016,"Top","L",0,0,0,0,0,0,0,0,0,0,0,0,0
"松本　直晃",2016,"Top","L",0,0,0,0,0,0,0,0,0,0,0,0,0
"水口　大地",2016,"Top","L",6,6,0.5,0,0.5,0.5,16.7,0,0,0.6,0.432,5,6
"南川　忠亮",2016,"Top","L",0,0,0,0,0,0,0,0,0,0,0,0,0
"メヒア",2016,"Top","L",583,511,0.252,35,0.509,0.333,25.4,10.12,6,0.281,0.36,335,579
"森　友哉",2016,"Top","L",392,349,0.292,10,0.436,0.367,24.5,10.71,2.55,0.377,0.354,244,392
"山川　穂高",2016,"Top","L",157,139,0.259,14,0.59,0.335,22.9,9.55,8.92,0.247,0.393,89,155
"渡辺　直人",2016,"Top","L",207,181,0.309,0,0.348,0.352,9.7,4.83,0,0.344,0.31,163,196
"阿部　和成",2016,"Top","M",0,0,0,0,0,0,0,0,0,0,0,0,0
"イ・デウン",2016,"Top","M",0,0,0,0,0,0,0,0,0,0,0,0,0
"井口　資仁",2016,"Top","M",176,152,0.257,5,0.408,0.341,28.4,10.8,2.84,0.34,0.33,100,176
"石川　歩",2016,"Top","M",3,2,0,0,0,0,33.3,0,0,0,0,1,2
"伊志嶺　翔大",2016,"Top","M",2,2,0,0,0,0,0,0,0,0,0,2,2
"井上　晴哉",2016,"Top","M",107,99,0.232,2,0.343,0.29,17.8,4.67,1.87,0.269,0.283,78,107
"内　竜也",2016,"Top","M",0,0,0,0,0,0,0,0,0,0,0,0,0
"江村　直也",2016,"Top","M",24,23,0.13,0,0.174,0.167,41.7,4.17,0,0.231,0.156,13,24
"大谷　智久",2016,"Top","M",0,0,0,0,0,0,0,0,0,0,0,0,0
"大嶺　翔太",2016,"Top","M",80,72,0.236,0,0.319,0.257,25,2.5,0,0.327,0.254,52,74
"大嶺　祐太",2016,"Top","M",0,0,0,0,0,0,0,0,0,0,0,0,0
"岡田　幸文",2016,"Top","M",356,327,0.275,0,0.315,0.323,11.8,5.62,0,0.316,0.284,285,349
"荻野　貴司",2016,"Top","M",219,192,0.25,3,0.365,0.314,11.4,6.39,1.37,0.274,0.304,164,210
"角中　勝也",2016,"Top","M",607,525,0.339,8,0.461,0.417,10.5,11.2,1.32,0.37,0.383,459,599
"香月　一也",2016,"Top","M",6,6,0.167,0,0.167,0.167,50,0,0,0.333,0.144,3,6
"香月　良仁",2016,"Top","M",0,0,0,0,0,0,0,0,0,0,0,0,0
"加藤　翔平",2016,"Top","M",246,216,0.245,0,0.31,0.291,18.7,5.28,0,0.312,0.269,170,230
"金澤　岳",2016,"Top","M",41,32,0.188,0,0.219,0.308,31.7,9.76,0,0.3,0.254,20,39
"金森　敬之",2016,"Top","M",0,0,0,0,0,0,0,0,0,0,0,0,0
"唐川　侑己",2016,"Top","M",1,1,0,0,0,0,100,0,0,0,0,0,1
"木村　優太",2016,"Top","M",0,0,0,0,0,0,0,0,0,0,0,0,0
"清田　育宏",2016,"Top","M",417,365,0.225,6,0.326,0.316,18.2,9.59,1.44,0.269,0.291,283,412
"黒沢　翔太",2016,"Top","M",0,0,0,0,0,0,0,0,0,0,0,0,0
"サブロー",2016,"Top","M",4,4,0.25,0,0.5,0.25,75,0,0,1,0.334,1,4
"スタンリッジ",2016,"Top","M",3,3,0,0,0,0,0,0,0,0,0,3,3
"鈴木　大地",2016,"Top","M",583,501,0.285,6,0.389,0.356,9.6,8.58,1.03,0.307,0.33,446,565
"関谷　亮太",2016,"Top","M",3,2,0.5,0,0.5,0.667,0,33.33,0,0.5,0.519,2,3
"高野　圭佑",2016,"Top","M",0,0,0,0,0,0,0,0,0,0,0,0,0
"髙濱　卓也",2016,"Top","M",158,144,0.215,3,0.319,0.257,19,5.06,1.9,0.252,0.255,111,152
"田中　靖洋",2016,"Top","M",0,0,0,0,0,0,0,0,0,0,0,0,0
"田村　龍弘",2016,"Top","M",430,371,0.256,2,0.332,0.324,21.2,8.84,0.47,0.331,0.295,281,413
"チェン・グァンユウ",2016,"Top","M",2,2,0,0,0,0,100,0,0,0,0,0,2
"デスパイネ",2016,"Top","M",570,496,0.28,24,0.48,0.361,15.6,11.23,4.21,0.295,0.363,390,567
"東條　大樹",2016,"Top","M",0,0,0,0,0,0,0,0,0,0,0,0,0
"ナバーロ",2016,"Top","M",340,286,0.217,10,0.35,0.329,18.8,14.41,2.94,0.241,0.306,216,340
"中村　奨吾",2016,"Top","M",325,278,0.201,6,0.309,0.283,21.5,8,1.85,0.246,0.269,203,311
"西野　勇士",2016,"Top","M",0,0,0,0,0,0,0,0,0,0,0,0,0
"根元　俊一",2016,"Top","M",121,107,0.215,2,0.327,0.286,24.8,8.26,1.65,0.276,0.274,76,119
"肘井　竜蔵",2016,"Top","M",10,9,0,0,0,0.1,20,0,0,0,0.073,7,10
"平沢　大河",2016,"Top","M",53,47,0.149,0,0.234,0.216,34,7.55,0,0.241,0.208,29,51
"福浦　和也",2016,"Top","M",90,82,0.244,0,0.268,0.311,13.3,5.56,0,0.286,0.265,70,90
"藤岡　貴裕",2016,"Top","M",0,0,0,0,0,0,0,0,0,0,0,0,0
"二木　康太",2016,"Top","M",3,3,0,0,0,0,33.3,0,0,0,0,2,3
"古谷　拓哉",2016,"Top","M",0,0,0,0,0,0,0,0,0,0,0,0,0
"細谷　圭",2016,"Top","M",404,371,0.275,3,0.383,0.313,23,4.46,0.74,0.359,0.307,276,393
"益田　直也",2016,"Top","M",0,0,0,0,0,0,0,0,0,0,0,0,0
"松永　昂大",2016,"Top","M",0,0,0,0,0,0,0,0,0,0,0,0,0
"三木　亮",2016,"Top","M",58,54,0.185,0,0.241,0.2,29.3,1.72,0,0.27,0.194,37,55
"南　昌輝",2016,"Top","M",0,0,0,0,0,0,0,0,0,0,0,0,0
"宮﨑　敦次",2016,"Top","M",0,0,0,0,0,0,0,0,0,0,0,0,0
"吉田　裕太",2016,"Top","M",35,30,0,0,0,0.032,34.3,2.86,0,0,0.022,18,31
"涌井　秀章",2016,"Top","M",6,6,0,0,0,0,66.7,0,0,0,0,2,6
"秋吉　亮",2016,"Top","S",1,1,0,0,0,0,100,0,0,0,0,0,1
"新垣　渚",2016,"Top","S",7,7,0,0,0,0,85.7,0,0,0,0,1,7
"荒木　貴裕",2016,"Top","S",131,111,0.243,1,0.333,0.311,15.3,6.87,0.76,0.289,0.291,90,122
"飯原　誉士",2016,"Top","S",77,67,0.224,3,0.403,0.316,24.7,10.39,3.9,0.267,0.319,45,76
"石川　雅規",2016,"Top","S",39,34,0.029,0,0.029,0.057,30.8,2.56,0,0.045,0.044,22,35
"石山　泰稚",2016,"Top","S",0,0,0,0,0,0,0,0,0,0,0,0,0
"井野　卓",2016,"Top","S",1,1,0,0,0,0,0,0,0,0,0,1,1
"今浪　隆博",2016,"Top","S",240,201,0.279,1,0.368,0.371,10.4,12.5,0.42,0.307,0.332,179,237
"岩橋　慶侍",2016,"Top","S",0,0,0,0,0,0,0,0,0,0,0,0,0
"上田　剛史",2016,"Top","S",92,82,0.22,1,0.305,0.275,14.1,4.35,1.09,0.243,0.259,70,91
"鵜久森　淳志",2016,"Top","S",146,136,0.257,4,0.39,0.303,15.1,6.16,2.74,0.282,0.304,110,145
"オンドルセク",2016,"Top","S",0,0,0,0,0,0,0,0,0,0,0,0,0
"大引　啓次",2016,"Top","S",391,348,0.25,5,0.345,0.326,21,10.23,1.28,0.313,0.302,262,389
"小川　泰弘",2016,"Top","S",54,50,0.08,1,0.16,0.08,48.1,0,1.85,0.13,0.103,23,50
"奥村　展征",2016,"Top","S",8,6,0,0,0,0.25,25,25,0,0,0.173,4,8
"風張　蓮",2016,"Top","S",1,1,0,0,0,0,0,0,0,0,0,1,1
"川端　慎吾",2016,"Top","S",458,420,0.302,1,0.367,0.354,6.8,7.42,0.22,0.323,0.321,390,457
"木谷　良平",2016,"Top","S",0,0,0,0,0,0,0,0,0,0,0,0,0
"久古　健太郎",2016,"Top","S",0,0,0,0,0,0,0,0,0,0,0,0,0
"近藤　一樹",2016,"Top","S",0,0,0,0,0,0,0,0,0,0,0,0,0
"坂口　智隆",2016,"Top","S",607,526,0.295,0,0.34,0.375,10.9,10.38,0,0.333,0.323,465,602
"ジェフン",2016,"Top","S",42,40,0.225,0,0.275,0.262,28.6,4.76,0,0.321,0.241,28,42
"杉浦　稔大",2016,"Top","S",16,11,0.091,0,0.091,0.091,43.8,0,0,0.25,0.079,4,11
"武内　晋一",2016,"Top","S",24,20,0.25,0,0.25,0.375,20.8,16.67,0,0.333,0.296,15,24
"竹下　真吾",2016,"Top","S",0,0,0,0,0,0,0,0,0,0,0,0,0
"館山　昌平",2016,"Top","S",14,11,0,0,0,0,42.9,0,0,0,0,5,11
"田中　浩康",2016,"Top","S",37,32,0.188,0,0.25,0.297,8.1,10.81,0,0.207,0.26,29,37
"デイビーズ",2016,"Top","S",24,20,0.1,0,0.1,0.143,50,4.17,0,0.25,0.115,8,21
"寺田　哲也",2016,"Top","S",0,0,0,0,0,0,0,0,0,0,0,0,0
"徳山　武陽",2016,"Top","S",0,0,0,0,0,0,0,0,0,0,0,0,0
"土肥　寛昌",2016,"Top","S",0,0,0,0,0,0,0,0,0,0,0,0,0
"中澤　雅人",2016,"Top","S",0,0,0,0,0,0,0,0,0,0,0,0,0
"中島　彰吾",2016,"Top","S",0,0,0,0,0,0,0,0,0,0,0,0,0
"中村　悠平",2016,"Top","S",378,321,0.187,3,0.259,0.266,12.4,8.2,0.79,0.206,0.236,277,360
"成瀬　善久",2016,"Top","S",18,17,0.059,0,0.059,0.111,66.7,5.56,0,0.2,0.086,5,18
"西浦　直亨",2016,"Top","S",273,247,0.255,7,0.389,0.317,19.8,8.42,2.56,0.299,0.312,187,271
"西田　明央",2016,"Top","S",245,222,0.243,7,0.419,0.303,15.9,7.35,2.86,0.267,0.315,176,239
"バレンティン",2016,"Top","S",537,457,0.269,31,0.516,0.369,21.6,13.41,5.77,0.292,0.381,315,535
"畠山　和洋",2016,"Top","S",190,163,0.245,1,0.325,0.353,12.6,13.68,0.53,0.283,0.312,138,190
"原　樹理",2016,"Top","S",20,19,0.105,0,0.158,0.105,20,0,0,0.133,0.116,15,19
"比屋根　渉",2016,"Top","S",142,126,0.23,0,0.294,0.276,10.6,5.63,0,0.261,0.255,111,134
"平井　諒",2016,"Top","S",0,0,0,0,0,0,0,0,0,0,0,0,0
"廣岡　大志",2016,"Top","S",7,7,0.429,1,0.857,0.429,28.6,0,14.29,0.5,0.542,4,7
"藤井　亮太",2016,"Top","S",20,20,0.2,0,0.25,0.2,40,0,0,0.333,0.196,12,20
"古野　正人",2016,"Top","S",1,0,0,0,0,1,0,100,0,0,0.692,0,1
"ペレス",2016,"Top","S",2,1,0,0,0,0.5,50,50,0,0,0.346,0,2
"松井　淳",2016,"Top","S",5,3,0.333,0,0.333,0.6,0,20,0,0.333,0.457,3,5
"松岡　健一",2016,"Top","S",2,1,0,0,0,0.5,50,50,0,0,0.346,0,2
"三輪　正義",2016,"Top","S",41,33,0.242,0,0.303,0.306,24.4,7.32,0,0.348,0.274,23,36
"村中　恭兵",2016,"Top","S",5,5,0,0,0,0,60,0,0,0,0,2,5
"森岡　良介",2016,"Top","S",33,31,0.065,0,0.097,0.091,24.2,3.03,0,0.083,0.088,24,33
"八木　亮祐",2016,"Top","S",0,0,0,0,0,0,0,0,0,0,0,0,0
"谷内　亮太",2016,"Top","S",80,70,0.3,1,0.414,0.372,17.5,8.75,1.25,0.364,0.35,55,78
"山崎　晃大朗",2016,"Top","S",19,18,0.167,0,0.167,0.211,42.1,5.26,0,0.3,0.173,10,19
"山田　哲人",2016,"Top","S",590,481,0.304,38,0.607,0.425,17.1,16.44,6.44,0.312,0.44,346,590
"山中　浩史",2016,"Top","S",46,41,0.073,0,0.073,0.073,34.8,0,0,0.12,0.063,25,41
"雄平",2016,"Top","S",436,412,0.296,7,0.396,0.329,11.7,4.82,1.61,0.323,0.315,356,433
"由規",2016,"Top","S",9,8,0.125,0,0.125,0.125,33.3,0,0,0.2,0.108,5,8
"ルーキ",2016,"Top","S",0,0,0,0,0,0,0,0,0,0,0,0,0
"青柳　晃洋",2016,"Top","T",19,17,0.118,0,0.176,0.118,47.4,0,0,0.25,0.129,8,17
"秋山　拓巳",2016,"Top","T",3,2,1,0,1,1,0,0,0,1,0.865,2,2
"新井　良太",2016,"Top","T",88,78,0.154,3,0.308,0.23,23.9,7.95,3.41,0.164,0.241,55,87
"荒木　郁也",2016,"Top","T",73,57,0.246,0,0.281,0.348,13.7,10.96,0,0.298,0.286,47,65
"安藤　優也",2016,"Top","T",1,1,0,0,0,0,100,0,0,0,0,0,1
"石崎　剛",2016,"Top","T",0,0,0,0,0,0,0,0,0,0,0,0,0
"板山　祐太郎",2016,"Top","T",115,106,0.236,0,0.302,0.283,27,6.09,0,0.333,0.263,75,113
"伊藤　和雄",2016,"Top","T",0,0,0,0,0,0,0,0,0,0,0,0,0
"伊藤　隼太",2016,"Top","T",54,53,0.245,1,0.34,0.259,20.4,1.85,1.85,0.293,0.259,41,54
"今成　亮太",2016,"Top","T",132,119,0.227,0,0.252,0.29,20.5,7.58,0,0.29,0.247,93,131
"岩崎　優",2016,"Top","T",25,22,0,0,0,0.083,36,4,0,0,0.059,13,24
"岩貞　祐太",2016,"Top","T",50,42,0.071,0,0.071,0.071,52,0,0,0.188,0.062,16,42
"岩田　稔",2016,"Top","T",7,6,0,0,0,0.143,57.1,14.29,0,0,0.099,2,7
"植田　海",2016,"Top","T",0,0,0,0,0,0,0,0,0,0,0,0,0
"上本　博紀",2016,"Top","T",113,101,0.257,2,0.386,0.336,12.4,10.62,1.77,0.282,0.323,85,113
"梅野　隆太郎",2016,"Top","T",98,89,0.135,0,0.135,0.189,22.4,6.12,0,0.179,0.147,67,94
"江越　大賀",2016,"Top","T",217,191,0.209,7,0.361,0.284,35.9,8.29,3.23,0.303,0.285,109,215
"榎田　大樹",2016,"Top","T",1,0,0,0,0,0,0,0,0,0,0,0,0
"岡﨑　太一",2016,"Top","T",76,65,0.2,0,0.246,0.274,21.1,9.21,0,0.26,0.24,50,73
"緒方　凌介",2016,"Top","T",25,24,0.167,0,0.208,0.167,24,0,0,0.222,0.164,18,24
"金田　和之",2016,"Top","T",0,0,0,0,0,0,0,0,0,0,0,0,0
"狩野　恵輔",2016,"Top","T",95,87,0.241,3,0.356,0.287,18.9,5.26,3.16,0.269,0.281,67,94
"ゴメス",2016,"Top","T",554,498,0.255,22,0.428,0.325,23.5,8.66,3.97,0.301,0.327,349,551
"小宮山　慎二",2016,"Top","T",0,0,0,0,0,0,0,0,0,0,0,0,0
"サターホワイト",2016,"Top","T",0,0,0,0,0,0,0,0,0,0,0,0,0
"歳内　宏明",2016,"Top","T",0,0,0,0,0,0,0,0,0,0,0,0,0
"坂本　誠志郎",2016,"Top","T",55,45,0.2,1,0.356,0.265,25.5,7.27,1.82,0.267,0.268,30,48
"柴田　講平",2016,"Top","T",17,14,0.214,0,0.286,0.313,17.6,5.88,0,0.273,0.28,11,16
"島本　浩也",2016,"Top","T",0,0,0,0,0,0,0,0,0,0,0,0,0
"清水　誉",2016,"Top","T",4,4,0,0,0,0,75,0,0,0,0,1,4
"俊介",2016,"Top","T",56,43,0.186,0,0.233,0.321,21.4,16.07,0,0.25,0.266,32,53
"髙橋　聡文",2016,"Top","T",0,0,0,0,0,0,0,0,0,0,0,0,0
"高宮　和也",2016,"Top","T",0,0,0,0,0,0,0,0,0,0,0,0,0
"髙山　俊",2016,"Top","T",530,494,0.275,8,0.391,0.316,20.6,5.09,1.51,0.337,0.31,380,527
"田面　巧二郎",2016,"Top","T",0,0,0,0,0,0,0,0,0,0,0,0,0
"筒井　和也",2016,"Top","T",0,0,0,0,0,0,0,0,0,0,0,0,0
"鶴　直人",2016,"Top","T",0,0,0,0,0,0,0,0,0,0,0,0,0
"鶴岡　一成",2016,"Top","T",5,5,0,0,0,0,20,0,0,0,0,4,5
"ドリス",2016,"Top","T",1,1,0,0,0,0,0,0,0,0,0,1,1
"鳥谷　敬",2016,"Top","T",533,449,0.236,7,0.323,0.344,15,14.07,1.31,0.269,0.304,368,532
"中谷　将大",2016,"Top","T",163,154,0.266,4,0.39,0.307,30.1,4.91,2.45,0.366,0.306,101,163
"西岡　剛",2016,"Top","T",205,190,0.295,0,0.342,0.346,12.2,6.34,0,0.339,0.306,165,204
"能見　篤史",2016,"Top","T",49,36,0.083,0,0.083,0.19,40.8,10.2,0,0.176,0.144,17,42
"原口　文仁",2016,"Top","T",364,318,0.299,11,0.453,0.376,14.3,7.14,3.02,0.326,0.364,258,362
"福留　孝介",2016,"Top","T",523,453,0.311,11,0.453,0.392,14.9,11.66,2.1,0.351,0.368,370,518
"福原　忍",2016,"Top","T",0,0,0,0,0,0,0,0,0,0,0,0,0
"藤川　球児",2016,"Top","T",8,8,0,0,0,0,75,0,0,0,0,2,8
"藤浪　晋太郎",2016,"Top","T",57,48,0.167,0,0.25,0.2,52.6,3.51,0,0.444,0.202,18,50
"ヘイグ",2016,"Top","T",124,104,0.231,2,0.346,0.339,16.9,12.9,1.61,0.265,0.311,83,124
"北條　史也",2016,"Top","T",438,385,0.273,5,0.382,0.341,20.8,8.68,1.14,0.341,0.318,293,427
"マテオ",2016,"Top","T",2,1,0,0,0,0.5,0,50,0,0,0.346,1,2
"松田　遼馬",2016,"Top","T",0,0,0,0,0,0,0,0,0,0,0,0,0
"メッセンジャー",2016,"Top","T",67,65,0.138,0,0.154,0.138,41.8,0,0,0.243,0.127,37,65
"望月　惇志",2016,"Top","T",0,0,0,0,0,0,0,0,0,0,0,0,0
"森越　祐人",2016,"Top","T",1,1,0,0,0,0,100,0,0,0,0,0,1
"守屋　功輝",2016,"Top","T",1,1,0,0,0,0,100,0,0,0,0,0,1
"大和",2016,"Top","T",259,229,0.231,1,0.323,0.27,20.5,4.63,0.39,0.294,0.264,177,244
"山本　翔也",2016,"Top","T",0,0,0,0,0,0,0,0,0,0,0,0,0
"陽川　尚将",2016,"Top","T",77,72,0.167,2,0.25,0.221,28.6,5.19,2.6,0.208,0.211,48,77
"横田　慎太郎",2016,"Top","T",109,105,0.19,0,0.21,0.22,11.9,1.83,0,0.217,0.193,92,109
"横山　雄哉",2016,"Top","T",7,6,0.167,0,0.333,0.167,57.1,0,0,0.5,0.222,2,6
"青山　大紀",2016,"Farm","Bs",0,0,0,0,0,0,0,0,0,0,0,0,0
"赤間　謙",2016,"Farm","Bs",0,0,0,0,0,0,0,0,0,0,0,0,0
